,index,departement,createdAt,lieu_id,categorie
9886,4,Arrondissement de Paris,2020-01,7258,Wifi
9887,5,Arrondissement de Paris,2020-01,7258,Sport
9888,6,Arrondissement de Paris,2020-01,7258,Activités
9889,0,Arrondissement de Paris,2020-01,7261,Accompagnement à l'emploi
9890,1,Arrondissement de Paris,2020-01,7261,Soutien scolaire
9891,2,Arrondissement de Paris,2020-01,7261,Accompagnement social
9892,3,Arrondissement de Paris,2020-01,7261,Ordinateur
9893,4,Arrondissement de Paris,2020-01,7261,Wifi
9894,5,Arrondissement de Paris,2020-01,7261,Sport
9895,6,Arrondissement de Paris,2020-01,7261,Activités
9896,0,Arrondissement de Paris,2020-01,7262,Accompagnement à l'emploi
9897,1,Arrondissement de Paris,2020-01,7262,Soutien scolaire
9898,2,Arrondissement de Paris,2020-01,7262,Accompagnement social
9899,3,Arrondissement de Paris,2020-01,7262,Ordinateur
9900,4,Arrondissement de Paris,2020-01,7262,Wifi
9901,5,Arrondissement de Paris,2020-01,7262,Sport
9902,6,Arrondissement de Paris,2020-01,7262,Activités
9903,0,Arrondissement de Paris,2020-01,7264,Accompagnement à l'emploi
9904,1,Arrondissement de Paris,2020-01,7264,Soutien scolaire
9905,2,Arrondissement de Paris,2020-01,7264,Accompagnement social
9906,3,Arrondissement de Paris,2020-01,7264,Ordinateur
9907,4,Arrondissement de Paris,2020-01,7264,Sport
9908,5,Arrondissement de Paris,2020-01,7264,Activités
9909,0,Arrondissement de Paris,2020-01,7265,Accompagnement à l'emploi
9910,1,Arrondissement de Paris,2020-01,7265,Soutien scolaire
9911,2,Arrondissement de Paris,2020-01,7265,Accompagnement social
9912,3,Arrondissement de Paris,2020-01,7265,Ordinateur
9913,4,Arrondissement de Paris,2020-01,7265,Wifi
9914,5,Arrondissement de Paris,2020-01,7265,Sport
9915,6,Arrondissement de Paris,2020-01,7265,Activités
9916,0,Arrondissement de Paris,2020-01,7266,Accompagnement à l'emploi
9917,1,Arrondissement de Paris,2020-01,7266,Soutien scolaire
9918,2,Arrondissement de Paris,2020-01,7266,Accompagnement social
9919,3,Arrondissement de Paris,2020-01,7266,Ordinateur
9920,4,Arrondissement de Paris,2020-01,7266,Wifi
9921,5,Arrondissement de Paris,2020-01,7266,Sport
9922,6,Arrondissement de Paris,2020-01,7266,Activités
9923,0,Arrondissement de Paris,2020-01,7267,Accompagnement à l'emploi
9924,1,Arrondissement de Paris,2020-01,7267,Soutien scolaire
9925,2,Arrondissement de Paris,2020-01,7267,Accompagnement social
9926,3,Arrondissement de Paris,2020-01,7267,Ordinateur
9927,4,Arrondissement de Paris,2020-01,7267,Wifi
9928,5,Arrondissement de Paris,2020-01,7267,Sport
9929,6,Arrondissement de Paris,2020-01,7267,Activités
9930,0,Yvelines,2020-01,7269,Vaccination
9931,0,Yvelines,2020-01,7271,Vaccination
9932,0,Yvelines,2020-01,7272,Vaccination
9933,0,Yvelines,2020-01,7273,Vaccination
9934,0,Yvelines,2020-01,7274,Vaccination
9935,0,Yvelines,2020-01,7275,Vaccination
9936,0,Yvelines,2020-01,7276,Vaccination
9937,0,Yvelines,2020-01,7277,Vaccination
9938,0,Yvelines,2020-01,7278,Généraliste
9939,1,Yvelines,2020-01,7278,Vaccination
9940,2,Yvelines,2020-01,7278,Infirmerie
9941,3,Yvelines,2020-01,7278,Allergologie
9942,0,Yvelines,2020-01,7279,Vaccination
9943,0,Yvelines,2020-01,7280,Vaccination
9944,0,Yvelines,2020-01,7281,Vaccination
9945,0,Yvelines,2020-01,7282,Vaccination
9946,0,Seine-Saint-Denis,2020-01,7283,Atelier numérique
9947,1,Seine-Saint-Denis,2020-01,7283,Conseil administratif
9948,2,Seine-Saint-Denis,2020-01,7283,Ordinateur
9949,3,Seine-Saint-Denis,2020-01,7283,Wifi
9950,4,Seine-Saint-Denis,2020-01,7283,Téléphones
9951,0,Arrondissement de Paris,2020-01,7285,Permanence juridique
9952,0,Yvelines,2020-01,7295,Conseil logement
9953,0,Val-de-Marne,2020-01,7296,Dépistage
9954,1,Val-de-Marne,2020-01,7296,Généraliste
9955,2,Val-de-Marne,2020-01,7296,Dentaire
9956,3,Val-de-Marne,2020-01,7296,Suivi grossesse
9957,4,Val-de-Marne,2020-01,7296,Vaccination
9958,5,Val-de-Marne,2020-01,7296,Infirmerie
9959,6,Val-de-Marne,2020-01,7296,Allergologie
9960,7,Val-de-Marne,2020-01,7296,Gynécologie
9961,8,Val-de-Marne,2020-01,7296,Mammographie
9962,9,Val-de-Marne,2020-01,7296,Ophtalmologie
9963,10,Val-de-Marne,2020-01,7296,Oto-rhino-laryngologie
9964,11,Val-de-Marne,2020-01,7296,Radiologie
9965,12,Val-de-Marne,2020-01,7296,Rhumatologie
9966,0,Yvelines,2020-01,7297,Accompagnement à l'emploi
9967,1,Yvelines,2020-01,7297,Conseil logement
9968,2,Yvelines,2020-01,7297,Permanence juridique
9969,3,Yvelines,2020-01,7297,Ecrivain public
9970,4,Yvelines,2020-01,7297,Conseil administratif
9971,0,Val-de-Marne,2020-01,7298,Dépistage
9972,1,Val-de-Marne,2020-01,7298,Généraliste
9973,2,Val-de-Marne,2020-01,7298,Dentaire
9974,3,Val-de-Marne,2020-01,7298,Suivi grossesse
9975,4,Val-de-Marne,2020-01,7298,Vaccination
9976,5,Val-de-Marne,2020-01,7298,Infirmerie
9977,6,Val-de-Marne,2020-01,7298,Allergologie
9978,7,Val-de-Marne,2020-01,7298,Dermatologie
9979,8,Val-de-Marne,2020-01,7298,Gynécologie
9980,9,Val-de-Marne,2020-01,7298,Kinésithérapie
9981,10,Val-de-Marne,2020-01,7298,Ophtalmologie
9982,11,Val-de-Marne,2020-01,7298,Oto-rhino-laryngologie
9983,12,Val-de-Marne,2020-01,7298,Radiologie
9984,13,Val-de-Marne,2020-01,7298,Rhumatologie
9985,14,Val-de-Marne,2020-01,7298,Orthophonie
9986,0,Yvelines,2020-01,7300,Conseil logement
9987,1,Yvelines,2020-01,7300,Permanence juridique
9988,2,Yvelines,2020-01,7300,Accompagnement social
9989,3,Yvelines,2020-01,7300,Ecrivain public
9990,4,Yvelines,2020-01,7300,Conseil administratif
9991,5,Yvelines,2020-01,7300,Ordinateur
9992,0,Yvelines,2020-01,7301,Domiciliation
9993,1,Yvelines,2020-01,7301,Accompagnement social
9994,2,Yvelines,2020-01,7301,Conseil administratif
9995,3,Yvelines,2020-01,7301,Ordinateur
9996,0,Loire-Atlantique,2020-01,7305,Wifi
9997,0,Loire-Atlantique,2020-01,7306,Wifi
9998,0,Loire-Atlantique,2020-01,7307,Wifi
9999,0,Loire-Atlantique,2020-01,7308,Wifi
10000,0,Loire-Atlantique,2020-01,7309,Wifi
10001,0,Loire-Atlantique,2020-01,7317,Toilettes
10002,0,Val-de-Marne,2020-01,7318,Atelier numérique
10003,1,Val-de-Marne,2020-01,7318,Formation français
10004,2,Val-de-Marne,2020-01,7318,Soutien scolaire
10005,3,Val-de-Marne,2020-01,7318,Bien-être
10006,4,Val-de-Marne,2020-01,7318,Permanence juridique
10007,5,Val-de-Marne,2020-01,7318,Accompagnement social
10008,6,Val-de-Marne,2020-01,7318,Ecrivain public
10009,7,Val-de-Marne,2020-01,7318,Garde d'enfants
10010,8,Val-de-Marne,2020-01,7318,Sport
10011,9,Val-de-Marne,2020-01,7318,Activités
10012,0,Yvelines,2020-01,7319,Formation français
10013,1,Yvelines,2020-01,7319,Accompagnement social
10014,2,Yvelines,2020-01,7319,Activités
10015,0,Val-de-Marne,2020-01,7324,Soutien scolaire
10016,1,Val-de-Marne,2020-01,7324,Sport
10017,2,Val-de-Marne,2020-01,7324,Activités
10018,0,Val-de-Marne,2020-01,7326,Suivi grossesse
10019,1,Val-de-Marne,2020-01,7326,Accompagnement à l'emploi
10020,2,Val-de-Marne,2020-01,7326,Conseil logement
10021,3,Val-de-Marne,2020-01,7326,Accompagnement social
10022,4,Val-de-Marne,2020-01,7326,Conseil administratif
10023,0,Yvelines,2020-01,7330,Accompagnement à l'emploi
10024,0,Hauts-de-Seine,2020-02,7336,Généraliste
10025,0,Gironde,2020-02,7338,Suivi grossesse
10026,0,Gironde,2020-02,7339,Suivi grossesse
10027,0,Hauts-de-Seine,2020-02,7340,Toilettes
10028,0,Hauts-de-Seine,2020-02,7341,Toilettes
10029,0,Hauts-de-Seine,2020-02,7342,Toilettes
10030,0,Hauts-de-Seine,2020-02,7343,Toilettes
10031,0,Hauts-de-Seine,2020-02,7344,Toilettes
10032,0,Hauts-de-Seine,2020-02,7345,Toilettes
10033,0,Hauts-de-Seine,2020-02,7346,Toilettes
10034,0,Hauts-de-Seine,2020-02,7347,Toilettes
10035,0,Hauts-de-Seine,2020-02,7348,Toilettes
10036,0,Hauts-de-Seine,2020-02,7349,Toilettes
10037,0,Hauts-de-Seine,2020-02,7350,Toilettes
10038,0,Yvelines,2020-02,7357,Psychologie
10039,1,Yvelines,2020-02,7357,Infirmerie
10040,2,Yvelines,2020-02,7357,Accompagnement social
10041,0,Loire-Atlantique,2020-02,7360,Accompagnement social
10042,0,Bas-Rhin,2020-02,7361,Addiction
10043,1,Bas-Rhin,2020-02,7361,Dépistage
10044,2,Bas-Rhin,2020-02,7361,Psychologie
10045,3,Bas-Rhin,2020-02,7361,Généraliste
10046,4,Bas-Rhin,2020-02,7361,Douche
10047,5,Bas-Rhin,2020-02,7361,Accompagnement social
10048,6,Bas-Rhin,2020-02,7361,Numérisation de documents
10049,7,Bas-Rhin,2020-02,7361,Espaces de repos
10050,0,Loire-Atlantique,2020-02,7362,Toilettes
10051,0,Loire-Atlantique,2020-02,7367,Activités
10052,0,Loire-Atlantique,2020-02,7371,Toilettes
10053,0,Loire-Atlantique,2020-02,7372,Toilettes
10054,0,Loire-Atlantique,2020-02,7375,Toilettes
10055,0,Loire-Atlantique,2020-02,7379,Toilettes
10056,0,Yvelines,2020-02,7382,Conseil logement
10057,1,Yvelines,2020-02,7382,Permanence juridique
10058,2,Yvelines,2020-02,7382,Conseil administratif
10059,3,Yvelines,2020-02,7382,Conseil parents
10060,0,Loire-Atlantique,2020-02,7383,Toilettes
10061,0,Seine-Saint-Denis,2020-02,7384,Atelier numérique
10062,1,Seine-Saint-Denis,2020-02,7384,Soutien scolaire
10063,2,Seine-Saint-Denis,2020-02,7384,Ordinateur
10064,3,Seine-Saint-Denis,2020-02,7384,Activités
10065,0,Loire-Atlantique,2020-02,7387,Toilettes
10066,0,Gironde,2020-02,7392,Psychologie
10067,1,Gironde,2020-02,7392,Conseil handicap
10068,0,Yvelines,2020-02,7393,Atelier numérique
10069,1,Yvelines,2020-02,7393,Permanence juridique
10070,2,Yvelines,2020-02,7393,Domiciliation
10071,3,Yvelines,2020-02,7393,Conseil administratif
10072,0,Hauts-de-Seine,2020-02,7394,Toilettes
10073,0,Hauts-de-Seine,2020-02,7395,Toilettes
10074,0,Hauts-de-Seine,2020-02,7396,Toilettes
10075,0,Hauts-de-Seine,2020-02,7397,Toilettes
10076,0,Loire-Atlantique,2020-02,7403,Toilettes
10077,0,Loire-Atlantique,2020-02,7405,Toilettes
10078,0,Loire-Atlantique,2020-02,7413,Toilettes
10079,0,Loire-Atlantique,2020-02,7417,Toilettes
10080,0,Hauts-de-Seine,2020-02,7420,Toilettes
10081,0,Hauts-de-Seine,2020-02,7421,Toilettes
10082,0,Loire-Atlantique,2020-02,7422,Toilettes
10083,0,Loire-Atlantique,2020-02,7423,Toilettes
10084,0,Loire-Atlantique,2020-02,7424,Toilettes
10085,0,Loire-Atlantique,2020-02,7425,Toilettes
10086,0,Loire-Atlantique,2020-02,7426,Toilettes
10087,0,Loire-Atlantique,2020-02,7429,Toilettes
10088,0,Loire-Atlantique,2020-02,7430,Toilettes
10089,0,Loire-Atlantique,2020-02,7431,Toilettes
10090,0,Loire-Atlantique,2020-02,7432,Toilettes
10091,0,Loire-Atlantique,2020-02,7433,Toilettes
10092,0,Loire-Atlantique,2020-02,7434,Toilettes
10093,0,Bas-Rhin,2020-02,7436,Accompagnement à l'emploi
10094,0,Loire-Atlantique,2020-02,7437,Toilettes
10095,0,Loire-Atlantique,2020-02,7438,Toilettes
10096,0,Loire-Atlantique,2020-02,7439,Toilettes
10097,0,Loire-Atlantique,2020-02,7440,Toilettes
10098,0,Loire-Atlantique,2020-02,7441,Toilettes
10099,0,Loire-Atlantique,2020-02,7443,Toilettes
10100,0,Loire-Atlantique,2020-02,7444,Toilettes
10101,0,Loire-Atlantique,2020-02,7446,Toilettes
10102,0,Loire-Atlantique,2020-02,7447,Toilettes
10103,0,Loire-Atlantique,2020-02,7448,Toilettes
10104,0,Loire-Atlantique,2020-02,7449,Toilettes
10105,0,Loire-Atlantique,2020-02,7450,Toilettes
10106,0,Loire-Atlantique,2020-02,7451,Toilettes
10107,0,Loire-Atlantique,2020-02,7452,Toilettes
10108,0,Hauts-de-Seine,2020-02,7453,Toilettes
10109,0,Hauts-de-Seine,2020-02,7455,Toilettes
10110,0,Hauts-de-Seine,2020-02,7456,Toilettes
10111,0,Yvelines,2020-02,7475,Domiciliation
10112,1,Yvelines,2020-02,7475,Conseil handicap
10113,2,Yvelines,2020-02,7475,Conseil administratif
10114,0,Yvelines,2020-02,7478,Domiciliation
10115,1,Yvelines,2020-02,7478,Conseil administratif
10116,0,Val-de-Marne,2020-02,7484,Suivi grossesse
10117,1,Val-de-Marne,2020-02,7484,Accompagnement à l'emploi
10118,2,Val-de-Marne,2020-02,7484,Conseil logement
10119,3,Val-de-Marne,2020-02,7484,Permanence juridique
10120,4,Val-de-Marne,2020-02,7484,Accompagnement social
10121,5,Val-de-Marne,2020-02,7484,Conseil administratif
10122,0,Bas-Rhin,2020-02,7485,Douche
10123,1,Bas-Rhin,2020-02,7485,Laverie
10124,2,Bas-Rhin,2020-02,7485,Toilettes
10125,0,Yvelines,2020-02,7487,Psychologie
10126,1,Yvelines,2020-02,7487,Accueil de jour
10127,0,Val-de-Marne,2020-02,7490,Accompagnement social
10128,1,Val-de-Marne,2020-02,7490,Conseil parents
10129,2,Val-de-Marne,2020-02,7490,Hébergement d'urgence
10130,0,Yvelines,2020-02,7501,Sport
10131,1,Yvelines,2020-02,7501,Activités
10132,0,Arrondissement de Paris,2020-02,7502,Accompagnement à l'emploi
10133,0,Yvelines,2020-02,7505,Domiciliation
10134,1,Yvelines,2020-02,7505,Conseil administratif
10135,2,Yvelines,2020-02,7505,Activités
10136,0,Yvelines,2020-02,7508,Accompagnement à l'emploi
10137,1,Yvelines,2020-02,7508,Domiciliation
10138,2,Yvelines,2020-02,7508,Accompagnement social
10139,3,Yvelines,2020-02,7508,Conseil administratif
10140,0,Yvelines,2020-02,7510,Accompagnement à l'emploi
10141,0,Yvelines,2020-02,7511,Accompagnement à l'emploi
10142,0,Yvelines,2020-02,7512,Atelier numérique
10143,1,Yvelines,2020-02,7512,Accompagnement à l'emploi
10144,2,Yvelines,2020-02,7512,Ordinateur
10145,0,Arrondissement de Paris,2020-02,7515,Domiciliation
10146,0,Gironde,2020-02,7519,Conseil administratif
10147,0,Gironde,2020-02,7520,Hébergement à long terme
10148,0,Loire-Atlantique,2020-02,7521,Atelier numérique
10149,1,Loire-Atlantique,2020-02,7521,Accompagnement social
10150,2,Loire-Atlantique,2020-02,7521,Ordinateur
10151,3,Loire-Atlantique,2020-02,7521,Wifi
10152,0,Gironde,2020-02,7522,Activités
10153,0,Arrondissement de Paris,2020-02,7524,Psychologie
10154,0,Arrondissement de Paris,2020-02,7525,Psychologie
10155,0,Val-de-Marne,2020-02,7526,Accompagnement à l'emploi
10156,1,Val-de-Marne,2020-02,7526,Conseil logement
10157,0,Loire-Atlantique,2020-02,7527,Atelier numérique
10158,1,Loire-Atlantique,2020-02,7527,Ordinateur
10159,0,Loire-Atlantique,2020-02,7529,Restauration assise
10160,0,Val-de-Marne,2020-02,7535,Toilettes
10161,0,Val-de-Marne,2020-02,7536,Toilettes
10162,0,Bas-Rhin,2020-02,7537,Protections périodiques
10163,1,Bas-Rhin,2020-02,7537,Distribution alimentaire
10164,2,Bas-Rhin,2020-02,7537,Colis Alimentaire
10165,3,Bas-Rhin,2020-02,7537,Vêtements
10166,0,Val-de-Marne,2020-02,7539,Toilettes
10167,0,Val-de-Marne,2020-02,7540,Fontaine
10168,0,Val-de-Marne,2020-02,7542,Fontaine
10169,0,Val-de-Marne,2020-02,7543,Toilettes
10170,0,Val-de-Marne,2020-02,7544,Toilettes
10171,0,Val-de-Marne,2020-02,7545,Toilettes
10172,1,Val-de-Marne,2020-02,7545,Musée
10174,0,Val-de-Marne,2020-02,7547,Toilettes
10175,0,Val-de-Marne,2020-02,7548,Toilettes
10176,0,Gironde,2020-02,7549,Epicerie Sociale
10177,1,Gironde,2020-02,7549,Activités
10178,0,Arrondissement de Paris,2020-02,7552,Psychologie
10179,0,Val-de-Marne,2020-02,7553,Toilettes
10180,0,Arrondissement de Paris,2020-02,7554,Psychologie
10181,0,Val-de-Marne,2020-02,7555,Toilettes
10182,0,Arrondissement de Paris,2020-02,7556,Psychologie
10183,0,Arrondissement de Paris,2020-02,7557,Psychologie
10184,0,Val-de-Marne,2020-02,7558,Toilettes
10185,0,Arrondissement de Paris,2020-02,7559,Psychologie
10186,0,Val-de-Marne,2020-02,7560,Fontaine
10187,0,Val-de-Marne,2020-02,7561,Fontaine
10188,0,Arrondissement de Paris,2020-02,7562,Psychologie
10189,0,Val-de-Marne,2020-02,7563,Fontaine
10190,0,Val-de-Marne,2020-02,7564,Fontaine
10191,0,Val-de-Marne,2020-02,7565,Fontaine
10192,0,Val-de-Marne,2020-02,7566,Fontaine
10193,0,Val-de-Marne,2020-02,7567,Accompagnement à l'emploi
10194,0,Loire-Atlantique,2020-02,7568,Atelier numérique
10195,1,Loire-Atlantique,2020-02,7568,Ordinateur
10196,0,Loire-Atlantique,2020-02,7569,Distribution alimentaire
10198,0,Val-de-Marne,2020-02,7571,Fontaine
10199,0,Val-de-Marne,2020-02,7572,Fontaine
10200,0,Val-de-Marne,2020-02,7573,Fontaine
10201,0,Arrondissement de Paris,2020-02,7574,Généraliste
10202,0,Val-de-Marne,2020-02,7576,Toilettes
10203,0,Val-de-Marne,2020-02,7577,Toilettes
10204,0,Val-de-Marne,2020-02,7578,Toilettes
10205,0,Val-de-Marne,2020-02,7579,Toilettes
10206,0,Val-de-Marne,2020-02,7580,Fontaine
10207,0,Val-de-Marne,2020-02,7581,Toilettes
10208,0,Val-de-Marne,2020-02,7583,Fontaine
10209,0,Val-de-Marne,2020-02,7584,Fontaine
10210,0,Val-de-Marne,2020-02,7585,Fontaine
10211,0,Val-de-Marne,2020-02,7586,Fontaine
10212,0,Val-de-Marne,2020-02,7587,Fontaine
10213,0,Bas-Rhin,2020-02,7588,Vaccination
10214,1,Bas-Rhin,2020-02,7588,Conseil administratif
10215,0,Val-de-Marne,2020-02,7590,Fontaine
10216,0,Val-de-Marne,2020-02,7591,Accompagnement social
10217,1,Val-de-Marne,2020-02,7591,Conseil administratif
10218,0,Hauts-de-Seine,2020-02,7593,Toilettes
10219,0,Hauts-de-Seine,2020-02,7594,Toilettes
10220,0,Hauts-de-Seine,2020-02,7595,Toilettes
10221,0,Hauts-de-Seine,2020-02,7596,Toilettes
10222,0,Val-de-Marne,2020-02,7597,Fontaine
10223,0,Yvelines,2020-02,7598,Domiciliation
10224,1,Yvelines,2020-02,7598,Conseil administratif
10225,0,Hauts-de-Seine,2020-02,7599,Toilettes
10226,0,Hauts-de-Seine,2020-02,7600,Toilettes
10227,0,Hauts-de-Seine,2020-02,7601,Toilettes
10228,0,Arrondissement de Paris,2020-02,7602,Distribution alimentaire
10229,0,Hauts-de-Seine,2020-02,7604,Toilettes
10230,0,Hauts-de-Seine,2020-02,7605,Toilettes
10231,0,Val-de-Marne,2020-02,7608,Fontaine
10232,0,Hauts-de-Seine,2020-02,7609,Toilettes
10233,0,Hauts-de-Seine,2020-02,7612,Toilettes
10234,0,Hauts-de-Seine,2020-02,7613,Toilettes
10235,0,Yvelines,2020-02,7614,Domiciliation
10236,1,Yvelines,2020-02,7614,Conseil administratif
10237,0,Hauts-de-Seine,2020-02,7615,Toilettes
10238,0,Val-de-Marne,2020-02,7616,Toilettes
10239,0,Val-de-Marne,2020-02,7617,Toilettes
10240,0,Yvelines,2020-02,7618,Domiciliation
10241,1,Yvelines,2020-02,7618,Conseil administratif
10242,0,Hauts-de-Seine,2020-02,7619,Toilettes
10243,0,Val-de-Marne,2020-02,7620,Toilettes
10244,0,Hauts-de-Seine,2020-02,7621,Toilettes
10245,0,Hauts-de-Seine,2020-02,7622,Toilettes
10246,0,Val-de-Marne,2020-02,7623,Toilettes
10247,0,Hauts-de-Seine,2020-02,7624,Toilettes
10248,0,Yvelines,2020-02,7625,Domiciliation
10249,1,Yvelines,2020-02,7625,Conseil administratif
10250,0,Hauts-de-Seine,2020-02,7626,Toilettes
10251,0,Yvelines,2020-02,7627,Domiciliation
10252,1,Yvelines,2020-02,7627,Conseil administratif
10253,0,Hauts-de-Seine,2020-02,7628,Toilettes
10254,0,Hauts-de-Seine,2020-02,7629,Toilettes
10255,0,Hauts-de-Seine,2020-02,7630,Toilettes
10256,0,Hauts-de-Seine,2020-02,7631,Toilettes
10257,0,Hauts-de-Seine,2020-02,7632,Toilettes
10258,0,Hauts-de-Seine,2020-02,7633,Toilettes
10259,0,Hauts-de-Seine,2020-02,7634,Toilettes
10260,0,Hauts-de-Seine,2020-02,7635,Toilettes
10261,0,Hauts-de-Seine,2020-02,7636,Toilettes
10262,0,Hauts-de-Seine,2020-02,7637,Toilettes
10263,0,Yvelines,2020-02,7638,Conseil logement
10264,1,Yvelines,2020-02,7638,Domiciliation
10265,2,Yvelines,2020-02,7638,Accompagnement social
10266,3,Yvelines,2020-02,7638,Sport
10267,0,Val-de-Marne,2020-02,7639,Fontaine
10268,0,Hauts-de-Seine,2020-02,7640,Toilettes
10269,0,Hauts-de-Seine,2020-02,7641,Toilettes
10270,0,Val-de-Marne,2020-02,7642,Toilettes
10271,0,Hauts-de-Seine,2020-02,7643,Toilettes
10272,0,Hauts-de-Seine,2020-02,7644,Toilettes
10273,0,Val-de-Marne,2020-02,7645,Toilettes
10274,0,Yvelines,2020-02,7646,Domiciliation
10275,1,Yvelines,2020-02,7646,Accompagnement social
10276,2,Yvelines,2020-02,7646,Conseil administratif
10277,0,Hauts-de-Seine,2020-02,7647,Toilettes
10278,0,Val-de-Marne,2020-02,7648,Toilettes
10279,0,Val-de-Marne,2020-02,7649,Toilettes
10280,0,Hauts-de-Seine,2020-02,7650,Toilettes
10281,0,Hauts-de-Seine,2020-02,7651,Toilettes
10282,0,Val-de-Marne,2020-02,7652,Fontaine
10283,0,Hauts-de-Seine,2020-02,7653,Toilettes
10284,0,Val-de-Marne,2020-02,7654,Fontaine
10285,0,Yvelines,2020-02,7655,Domiciliation
10286,1,Yvelines,2020-02,7655,Accompagnement social
10289,0,Hauts-de-Seine,2020-02,7658,Toilettes
10291,0,Hauts-de-Seine,2020-02,7660,Toilettes
10292,0,Hauts-de-Seine,2020-02,7661,Toilettes
10293,0,Hauts-de-Seine,2020-02,7662,Toilettes
10294,0,Hauts-de-Seine,2020-02,7663,Toilettes
10295,0,Yvelines,2020-02,7664,Domiciliation
10296,1,Yvelines,2020-02,7664,Conseil administratif
10297,0,Val-de-Marne,2020-02,7665,Toilettes
10298,0,Val-de-Marne,2020-02,7666,Toilettes
10299,0,Val-de-Marne,2020-02,7667,Toilettes
10300,0,Val-de-Marne,2020-02,7668,Toilettes
10301,0,Val-de-Marne,2020-02,7669,Fontaine
10302,0,Yvelines,2020-02,7670,Domiciliation
10303,1,Yvelines,2020-02,7670,Accompagnement social
10304,2,Yvelines,2020-02,7670,Conseil administratif
10305,0,Val-de-Marne,2020-02,7671,Fontaine
10306,0,Val-de-Marne,2020-02,7672,Toilettes
10307,0,Val-de-Marne,2020-02,7673,Toilettes
10308,0,Val-de-Marne,2020-02,7674,Toilettes
10309,0,Val-de-Marne,2020-02,7675,Fontaine
10310,0,Val-de-Marne,2020-02,7676,Fontaine
10311,0,Val-de-Marne,2020-02,7677,Fontaine
10312,0,Val-de-Marne,2020-02,7678,Fontaine
10313,0,Val-de-Marne,2020-02,7679,Fontaine
10314,0,Val-de-Marne,2020-02,7680,Fontaine
10315,0,Val-de-Marne,2020-02,7681,Fontaine
10316,0,Val-de-Marne,2020-02,7682,Fontaine
10317,0,Val-de-Marne,2020-02,7683,Fontaine
10318,0,Val-de-Marne,2020-02,7684,Fontaine
10319,0,Val-de-Marne,2020-02,7685,Fontaine
10320,0,Val-de-Marne,2020-02,7686,Fontaine
10321,0,Val-de-Marne,2020-02,7687,Fontaine
10322,0,Val-de-Marne,2020-02,7688,Fontaine
10323,0,Val-de-Marne,2020-02,7689,Fontaine
10324,0,Val-de-Marne,2020-02,7690,Fontaine
10325,0,Val-de-Marne,2020-02,7691,Fontaine
10326,0,Val-de-Marne,2020-02,7692,Fontaine
10327,0,Val-de-Marne,2020-02,7693,Fontaine
10328,0,Val-de-Marne,2020-02,7694,Fontaine
10329,0,Val-de-Marne,2020-02,7695,Addiction
10330,1,Val-de-Marne,2020-02,7695,Douche
10331,2,Val-de-Marne,2020-02,7695,Laverie
10332,3,Val-de-Marne,2020-02,7695,Toilettes
10333,4,Val-de-Marne,2020-02,7695,Accompagnement social
10334,5,Val-de-Marne,2020-02,7695,Ordinateur
10335,6,Val-de-Marne,2020-02,7695,Wifi
10336,0,Val-de-Marne,2020-02,7696,Fontaine
10337,0,Val-de-Marne,2020-02,7697,Fontaine
10338,0,Val-de-Marne,2020-02,7698,Fontaine
10339,0,Val-de-Marne,2020-02,7699,Fontaine
10340,0,Seine-Saint-Denis,2020-02,7701,Atelier numérique
10341,1,Seine-Saint-Denis,2020-02,7701,Ordinateur
10342,2,Seine-Saint-Denis,2020-02,7701,Bibliothèque
10343,0,Val-de-Marne,2020-02,7702,Fontaine
10344,0,Val-de-Marne,2020-02,7703,Fontaine
10345,0,Val-de-Marne,2020-02,7704,Toilettes
10346,0,Val-de-Marne,2020-02,7705,Toilettes
10347,0,Bas-Rhin,2020-02,7706,Animaux
10348,0,Val-de-Marne,2020-02,7707,Toilettes
10349,0,Val-de-Marne,2020-02,7708,Fontaine
10350,0,Val-de-Marne,2020-02,7709,Toilettes
10351,0,Val-de-Marne,2020-02,7711,Toilettes
10352,0,Val-de-Marne,2020-02,7712,Toilettes
10353,0,Seine-Saint-Denis,2020-02,7713,Atelier numérique
10354,1,Seine-Saint-Denis,2020-02,7713,Formation français
10355,2,Seine-Saint-Denis,2020-02,7713,Soutien scolaire
10356,3,Seine-Saint-Denis,2020-02,7713,Bien-être
10357,4,Seine-Saint-Denis,2020-02,7713,Permanence juridique
10358,5,Seine-Saint-Denis,2020-02,7713,Ecrivain public
10359,6,Seine-Saint-Denis,2020-02,7713,Conseil administratif
10360,7,Seine-Saint-Denis,2020-02,7713,Ordinateur
10361,0,Val-de-Marne,2020-02,7714,Fontaine
10362,0,Val-de-Marne,2020-02,7715,Fontaine
10363,0,Val-de-Marne,2020-02,7716,Fontaine
10364,0,Val-de-Marne,2020-02,7717,Toilettes
10365,0,Val-de-Marne,2020-02,7718,Toilettes
10366,0,Hauts-de-Seine,2020-02,7720,Toilettes
10367,0,Hauts-de-Seine,2020-02,7721,Toilettes
10368,0,Hauts-de-Seine,2020-02,7726,Toilettes
10369,0,Hauts-de-Seine,2020-02,7728,Toilettes
10370,0,Hauts-de-Seine,2020-02,7729,Toilettes
10371,0,Hauts-de-Seine,2020-02,7730,Toilettes
10372,0,Hauts-de-Seine,2020-02,7731,Toilettes
10373,0,Hauts-de-Seine,2020-02,7732,Toilettes
10374,0,Hauts-de-Seine,2020-02,7733,Toilettes
